2.299489974975586,1
2.2732596397399902,1
2.276123523712158,1
2.272277593612671,1
2.2622127532958984,1
2.261967897415161,1
2.2604477405548096,1
2.2644567489624023,1
2.2434401512145996,1
2.230407238006592,1
2.2365877628326416,1
2.232990026473999,1
2.2369298934936523,1
2.187185525894165,1
2.1922848224639893,1
2.176708936691284,1
2.1649627685546875,1
2.1472554206848145,1
2.183605670928955,1
2.1305689811706543,1
2.116472005844116,1
2.1469736099243164,1
2.111881732940674,1
2.122511863708496,1
2.1134583950042725,1
2.0954365730285645,1
2.0965490341186523,1
2.1038272380828857,1
2.0835297107696533,1
2.025099754333496,1
2.0580899715423584,1
2.056759834289551,1
2.001251459121704,1
2.024599552154541,1
1.9628746509552002,1
1.975696086883545,1
1.9613914489746094,1
1.9825594425201416,1
1.9212028980255127,1
1.8860701322555542,1
1.8645936250686646,1
1.9385173320770264,1
1.8112316131591797,1
1.9325530529022217,1
1.7871594429016113,1
1.7289822101593018,1
1.8255670070648193,1
1.7570033073425293,1
1.7492619752883911,1
1.6682759523391724,1
1.730958104133606,1
1.7212555408477783,1
1.6823360919952393,1
1.7195217609405518,1
1.6524584293365479,1
1.6098828315734863,1
1.662287712097168,1
1.5083067417144775,1
1.468342900276184,1
1.6155381202697754,1
1.5430693626403809,1
1.5067360401153564,1
1.5807862281799316,1
1.331079363822937,1
1.4817006587982178,1
1.5041744709014893,1
1.5863295793533325,1
1.4130867719650269,1
1.3383737802505493,1
1.40135657787323,1
1.219297170639038,1
1.2126591205596924,1
1.3358192443847656,1
1.1573562622070313,1
1.3416111469268799,1
1.2397412061691284,1
1.2842549085617065,1
1.3569281101226807,1
1.3225140571594238,1
1.1643614768981934,1
1.0935391187667847,1
1.186753749847412,1
1.1124317646026611,1
1.1415419578552246,1
1.2680842876434326,1
1.1215734481811523,1
1.0262300968170166,1
1.0912258625030518,1
0.9253557920455933,1
1.122765302658081,1
1.0755603313446045,1
1.0193792581558228,1
1.0244218111038208,1
1.047802209854126,1
0.9167299270629883,1
0.9588460922241211,1
0.8388046622276306,1
1.0972270965576172,1
1.0058679580688477,1
1.125389814376831,1
1.0612826347351074,1
0.8677773475646973,1
0.9262838363647461,1
0.975183367729187,1
0.977802574634552,1
0.839516818523407,1
0.7510268092155457,1
0.7397522926330566,1
0.8649774789810181,1
0.9099196791648865,1
1.0399751663208008,1
1.0004338026046753,1
0.8650293350219727,1
0.8455888032913208,1
0.8865011930465698,1
0.932185173034668,1
0.87771075963974,1
0.7273496389389038,1
0.7804824709892273,1
0.9028827548027039,1
0.9928986430168152,1
0.8233127593994141,1
0.7916074395179749,1
0.8747578859329224,1
